date,return,exposure,turnover,strategy_return
2012-11-21,-0.0031990872179698975,0.25,0.0,-0.0007997718044924744
2012-11-22,-0.0016947168013405317,0.25,0.0,-0.0004236792003351329
2012-11-23,-0.003948078808269441,0.25,0.0,-0.0009870197020673602
2012-11-26,-0.010031547637840263,0.25,0.0,-0.002507886909460066
2012-11-27,-0.0026762426710071306,0.25,0.0,-0.0006690606677517827
2012-11-28,-0.002922890958003183,0.25,0.0,-0.0007307227395007957
2012-11-29,0.006392679497924143,0.25,0.0,0.0015981698744810357
2012-11-30,-0.0010052644956508204,0.25,0.0,-0.0002513161239127051
2012-12-03,0.0038304607719508036,0.25,0.0,0.0009576151929877009
2012-12-04,0.007434001952197111,0.25,0.0,0.0018585004880492778
2012-12-05,0.009351583539039369,0.25,0.0,0.002337895884759842
2012-12-06,0.0,0.25,0.0,0.0
2012-12-07,-0.004912354418294084,0.25,0.0,-0.001228088604573521
2012-12-10,0.007501754865611383,0.25,0.0,0.0018754387164028458
2012-12-11,0.00690670992856623,0.25,0.0,0.0017266774821415574
2012-12-12,0.004382094269693191,0.25,0.0,0.0010955235674232977
2012-12-13,0.00028123282428074085,0.25,0.0,7.030820607018521e-05
2012-12-14,0.002604035170755306,0.25,0.0,0.0006510087926888265
2012-12-17,0.003613971153227713,0.25,0.0,0.0009034927883069283
2012-12-18,-0.0006098955742915595,0.25,0.0,-0.00015247389357288986
2012-12-19,0.013131833445221897,0.25,0.0,0.003282958361305474
2012-12-20,0.002730907280548618,0.25,0.0,0.0006827268201371545
2012-12-21,-0.007282256022586879,0.25,0.0,-0.0018205640056467198
2012-12-24,0.007357313253760887,0.25,0.0,0.0018393283134402218
2012-12-25,0.004069664189984812,0.25,0.0,0.001017416047496203
2012-12-26,0.011790486333880574,0.25,0.0,0.0029476215834701434
2012-12-27,0.009484551597285564,0.25,0.0,0.002371137899321391
2012-12-28,0.009129600864818347,0.25,0.0,0.0022824002162045868
2013-01-02,0.01110481558725158,0.25,0.0,0.002776203896812895
2013-01-03,0.0021967010576505355,0.25,0.0,0.0005491752644126339
2013-01-04,0.0160650776227992,0.25,0.0,0.0040162694056998
2013-01-07,0.018902044895565715,0.25,0.0,0.004725511223891429
2013-01-08,0.029434246084502055,0.0,0.25,0.007108561521125514
2013-01-09,0.003594034652354153,0.25,0.25,-0.00025
2013-01-10,0.024976817973330342,0.0,0.25,0.005994204493332585
2013-01-11,0.005569958375823147,0.25,0.25,-0.00025
2013-01-14,-0.008072434956235327,0.25,0.0,-0.0020181087390588317
2013-01-15,0.005323842690065074,1.0,0.75,0.0005809606725162685
2013-01-16,0.0082662043848976,0.0,1.0,0.007266204384897601
2013-01-17,-0.018416806688912903,0.25,0.25,-0.00025
2013-01-18,-0.005708529970976416,0.25,0.0,-0.001427132492744104
2013-01-21,-0.014125186345111182,0.25,0.0,-0.0035312965862777956
2013-01-22,-0.0110932602617676,0.25,0.0,-0.0027733150654419
2013-01-23,0.0011735236389989975,0.25,0.0,0.00029338090974974937
2013-01-24,0.020162108347374374,1.0,0.75,0.004290527086843594
2013-01-25,0.03409384087923499,0.25,0.75,0.03334384087923499
2013-01-28,0.024291838032158876,0.25,0.0,0.006072959508039719
2013-01-29,0.009153144506858502,0.25,0.0,0.0022882861267146254
2013-01-30,0.0073898299468988255,0.25,0.0,0.0018474574867247064
2013-01-31,-0.016146889436227392,0.25,0.0,-0.004036722359056848
2013-02-01,0.007537332846270598,0.25,0.0,0.0018843332115676494
2013-02-04,-0.00215365583346489,0.25,0.0,-0.0005384139583662225
2013-02-05,-0.010461261969868145,0.25,0.0,-0.0026153154924670363
2013-02-06,0.022781915586828308,0.25,0.0,0.005695478896707077
2013-02-07,0.00461705860128624,0.25,0.0,0.00115426465032156
2013-02-08,0.006926346687005298,0.25,0.0,0.0017315866717513245
2013-02-18,-0.00016194659846323806,0.25,0.0,-4.0486649615809514e-05
2013-02-19,-0.00643833528027315,0.25,0.0,-0.0016095838200682875
2013-02-20,0.00821830702796626,0.25,0.0,0.002054576756991565
2013-02-21,-0.037263976345521276,0.25,0.0,-0.009315994086380319
2013-02-22,0.0020116936437896363,0.25,0.0,0.0005029234109474091
2013-02-25,0.01248221910731361,0.25,0.0,0.0031205547768284026
2013-02-26,-0.03929927895528214,0.25,0.0,-0.009824819738820535
2013-02-27,0.0014396684803393938,0.25,0.0,0.00035991712008484844
2013-02-28,0.018803463780751935,0.25,0.0,0.004700865945187984
2013-03-01,0.005442847913695523,0.25,0.0,0.0013607119784238807
2013-03-04,-0.017782663139534343,0.25,0.0,-0.004445665784883586
2013-03-05,-0.014223646108910673,0.25,0.0,-0.0035559115272276683
2013-03-06,0.01922456095015415,0.25,0.0,0.004806140237538538
2013-03-07,-0.0095125061451996,0.25,0.0,-0.0023781265362999
2013-03-08,0.008641805175955657,0.25,0.0,0.0021604512939889142
2013-03-11,0.012289265498528637,0.25,0.0,0.0030723163746321593
2013-03-12,-0.0024373856410363033,0.25,0.0,-0.0006093464102590758
2013-03-13,-0.004554471669077836,0.25,0.0,-0.001138617917269459
2013-03-14,0.002996478217520747,0.25,0.0,0.0007491195543801867
2013-03-15,0.014122312222312408,0.25,0.0,0.003530578055578102
2013-03-18,-0.004622696887647929,0.25,0.0,-0.0011556742219119823
2013-03-19,0.0028136448986924257,0.25,0.0,0.0007034112246731064
2013-03-20,0.01356065099824627,0.25,0.0,0.0033901627495615677
2013-03-21,0.009705540873208388,0.25,0.0,0.002426385218302097
2013-03-22,-0.003666813373317082,0.25,0.0,-0.0009167033433292706
2013-03-25,0.007279710053104934,0.25,0.0,0.0018199275132762334
2013-03-26,-0.008361950191406953,0.25,0.0,-0.002090487547851738
2013-03-27,0.0036707766155267894,0.25,0.0,0.0009176941538816974
2013-03-28,-0.0012017151344851371,0.25,0.0,-0.0003004287836212843
2013-03-29,0.0007537867955288441,0.25,0.0,0.00018844669888221102
2013-04-01,0.02963551382934174,0.25,0.0,0.007408878457335435
2013-04-02,0.007131348925551574,0.25,0.0,0.0017828372313878934
2013-04-03,-0.006894133829651986,0.25,0.0,-0.0017235334574129966
2013-04-04,-0.01710431619824449,0.25,0.0,-0.004276079049561123
2013-04-05,0.010460827643298563,0.25,0.0,0.0026152069108246407
2013-04-08,0.008085335949188099,0.25,0.0,0.0020213339872970247
2013-04-09,0.007530881583360931,0.25,0.0,0.0018827203958402328
2013-04-10,-0.027787565289043522,0.25,0.0,-0.0069468913222608805
2013-04-11,0.015131663830861557,0.25,0.0,0.003782915957715389
2013-04-12,-0.019633220732519958,0.25,0.0,-0.004908305183129989
2013-04-15,-0.029254156882996995,0.25,0.0,-0.007313539220749249
2013-04-16,-0.0040706044162762385,0.25,0.0,-0.0010176511040690596
2013-04-17,0.012307080061866716,0.25,0.0,0.003076770015466679
2013-04-18,-0.02252498075178283,0.25,0.0,-0.005631245187945708
2013-04-22,-0.010152587099417316,0.25,0.0,-0.002538146774854329
2013-04-23,0.011166421804485266,0.25,0.0,0.0027916054511213165
2013-04-24,-0.0016902959928867154,0.25,0.0,-0.00042257399822167885
2013-04-25,0.007793779182438415,0.25,0.0,0.0019484447956096037
2013-04-26,-0.004373889845492053,0.25,0.0,-0.0010934724613730132
2013-05-02,-0.003145021747390408,0.25,0.0,-0.000786255436847602
2013-05-03,0.004682268693969958,0.25,0.0,0.0011705671734924894
2013-05-06,0.027150989065950898,0.25,0.0,0.0067877472664877245
2013-05-07,-0.005626875920372037,0.25,0.0,-0.0014067189800930093
2013-05-08,-0.0010508423158326044,0.25,0.0,-0.0002627105789581511
2013-05-09,0.0023679859514084867,0.25,0.0,0.0005919964878521217
2013-05-10,-0.0002468323198314275,0.25,0.0,-6.170807995785688e-05
2013-05-13,0.00580496589237198,0.25,0.0,0.001451241473092995
2013-05-14,-0.010444388616830249,0.25,0.0,-0.0026110971542075622
2013-05-15,0.004371952273204799,0.25,0.0,0.0010929880683011998
2013-05-16,0.008952134433809954,0.25,0.0,0.0022380336084524884
2013-05-17,-0.0056036304268497995,0.25,0.0,-0.0014009076067124499
2013-05-20,0.00953194884805221,0.25,0.0,0.0023829872120130526
2013-05-21,0.01594068718257087,0.25,0.0,0.0039851717956427175
2013-05-22,0.004090148458063663,0.25,0.0,0.0010225371145159156
2013-05-23,-0.008016435553219695,0.25,0.0,-0.0020041088883049236
2013-05-24,0.004046236716459189,0.25,0.0,0.0010115591791147972
2013-05-27,0.02403710257622437,0.25,0.0,0.006009275644056093
2013-05-28,0.007621010114732224,0.25,0.0,0.001905252528683056
2013-05-29,-0.0024044532729844345,0.25,0.0,-0.0006011133182461086
2013-05-30,0.012271749890207309,0.25,0.0,0.0030679374725518273
2013-05-31,-0.005885537838670645,0.25,0.0,-0.0014713844596676612
2013-06-03,-0.0026269548243243734,0.25,0.0,-0.0006567387060810934
2013-06-04,-0.012338147409638093,0.25,0.0,-0.0030845368524095233
2013-06-05,0.007704874608156111,0.25,0.0,0.0019262186520390277
2013-06-06,0.012090457648400851,0.25,0.0,0.0030226144121002128
2013-06-07,0.013481379159083456,0.25,0.0,0.003370344789770864
2013-06-10,-0.006479647954865487,0.25,0.0,-0.0016199119887163717
2013-06-11,-0.004988018101056334,0.25,0.0,-0.0012470045252640834
2013-06-12,-0.007133342431288266,0.25,0.0,-0.0017833356078220666
2013-06-13,-0.00609681274600446,0.25,0.0,-0.001524203186501115
2013-06-14,-0.011834688767065102,0.25,0.0,-0.0029586721917662755
2013-06-17,-0.020863244951773517,0.25,0.0,-0.005215811237943379
2013-06-18,0.0007218769112357113,0.25,0.0,0.00018046922780892783
2013-06-19,0.00895990030030437,0.25,0.0,0.0022399750750760924
2013-06-20,-0.007697868261485661,0.25,0.0,-0.0019244670653714153
2013-06-21,-0.0013422148556840045,0.25,0.0,-0.00033555371392100114
2013-06-24,-0.018410765017266895,0.25,0.0,-0.004602691254316724
2013-06-25,-0.03473696713916275,0.25,0.0,-0.008684241784790688
2013-06-26,0.001077597695529451,0.5,0.25,1.939942388236277e-05
2013-06-27,0.019697860033658716,0.25,0.25,0.009598930016829358
2013-06-28,-0.0037756247657035383,0.25,0.0,-0.0009439061914258846
2013-07-01,-0.0022680700963606387,0.25,0.0,-0.0005670175240901597
2013-07-02,0.0202093734064583,0.25,0.0,0.005052343351614575
2013-07-03,-0.005096256386479938,0.25,0.0,-0.0012740640966199845
2013-07-04,-0.0002667843269770747,0.25,0.0,-6.669608174426868e-05
2013-07-05,-0.0032069758593249154,0.25,0.0,-0.0008017439648312289
2013-07-08,-0.00596844083522576,0.25,0.0,-0.00149211020880644
2013-07-09,0.005638937969688285,0.25,0.0,0.0014097344924220712
2013-07-10,-0.0022063456828015503,0.25,0.0,-0.0005515864207003876
2013-07-11,8.25678605072565e-05,0.25,0.0,2.0641965126814125e-05
2013-07-12,0.019459764158966896,0.25,0.0,0.004864941039741724
2013-07-15,0.00022265178365217045,0.25,0.0,5.566294591304261e-05
2013-07-16,0.004281450921811712,0.25,0.0,0.001070362730452928
2013-07-17,0.00257617982513142,0.25,0.0,0.000644044956282855
2013-07-18,-0.0013275139226544763,0.25,0.0,-0.00033187848066361906
2013-07-19,0.013831921504494324,0.25,0.0,0.003457980376123581
2013-07-22,0.0047528606581417766,0.25,0.0,0.0011882151645354441
2013-07-23,-0.0037013254191430255,0.25,0.0,-0.0009253313547857564
2013-07-24,-0.020251676129454874,0.25,0.0,-0.005062919032363718
2013-07-25,-0.004868361272640787,0.25,0.0,-0.0012170903181601969
2013-07-26,0.0043623447252231955,0.25,0.0,0.0010905861813057989
2013-07-29,-0.016823246443715613,0.25,0.0,-0.004205811610928903
2013-07-30,0.005850791147958263,0.25,0.0,0.0014626977869895657
2013-07-31,0.006752440511910903,0.25,0.0,0.0016881101279777257
2013-08-01,0.0011785265719742165,0.25,0.0,0.00029463164299355413
2013-08-02,0.0045183393487093935,0.25,0.0,0.0011295848371773484
2013-08-05,-0.002023636759872865,0.25,0.0,-0.0005059091899682162
2013-08-06,0.005857300985819571,0.25,0.0,0.0014643252464548928
2013-08-07,0.007103756319460755,0.25,0.0,0.0017759390798651887
2013-08-08,-0.003766331882274619,0.25,0.0,-0.0009415829705686548
2013-08-09,0.0048055837145592,0.25,0.0,0.0012013959286398
2013-08-12,-0.0023198154551953196,0.25,0.0,-0.0005799538637988299
2013-08-13,-0.003469753478573587,0.25,0.0,-0.0008674383696433967
2013-08-14,0.011664967984225519,0.25,0.0,0.0029162419960563797
2013-08-15,0.009191695388902374,0.25,0.0,0.0022979238472255934
2013-08-16,-0.0008464484122669881,0.25,0.0,-0.00021161210306674702
2013-08-19,0.0063407520968100295,0.25,0.0,0.0015851880242025074
2013-08-20,-0.01222660752457953,0.25,0.0,-0.0030566518811448824
2013-08-21,-0.004188550157935384,0.25,0.0,-0.001047137539483846
2013-08-22,-0.013175737751400685,0.25,0.0,-0.003293934437850171
2013-08-23,-0.018923388043360394,0.25,0.0,-0.004730847010840099
2013-08-26,0.00761238021602229,0.25,0.0,0.0019030950540055724
2013-08-27,-0.010183366525092821,0.25,0.0,-0.0025458416312732052
2013-08-28,-0.025594021682495586,0.25,0.0,-0.0063985054206238965
2013-08-29,-0.010086617342369623,0.25,0.0,-0.0025216543355924058
2013-08-30,0.008818118229357902,0.25,0.0,0.0022045295573394756
2013-09-03,-0.0011218475675713719,0.25,0.0,-0.00028046189189284297
2013-09-04,-0.0015260383199330405,0.25,0.0,-0.00038150957998326013
2013-09-05,0.012897694123467895,0.25,0.0,0.0032244235308669738
2013-09-06,0.005137855913738816,0.25,0.0,0.001284463978434704
2013-09-09,-0.020775539644497888,0.25,0.0,-0.005193884911124472
2013-09-10,0.009251778193792363,0.25,0.0,0.0023129445484480907
2013-09-11,0.0039329969829574665,0.25,0.0,0.0009832492457393666
2013-09-12,-0.001701698957898934,0.25,0.0,-0.0004254247394747335
2013-09-13,0.0017436796048268374,0.25,0.0,0.00043591990120670935
2013-09-16,-0.001785733517949677,0.25,0.0,-0.00044643337948741923
2013-09-17,0.0045316347349778794,0.25,0.0,0.0011329086837444699
2013-09-18,-0.007290024827137579,0.25,0.0,-0.0018225062067843947
2013-09-19,0.003851217471164409,0.25,0.0,0.0009628043677911022
2013-09-20,0.0023078224408792773,0.25,0.0,0.0005769556102198193
2013-09-23,0.003973736772023155,0.25,0.0,0.0009934341930057887
2013-09-24,0.007755442184066289,0.25,0.0,0.0019388605460165722
2013-09-25,0.007017282985144879,0.25,0.0,0.0017543207462862199
2013-09-26,-0.002285527026213731,0.25,0.0,-0.0005713817565534328
2013-09-27,0.0030873115536089036,0.25,0.0,0.0007718278884022259
2013-09-30,0.012295404273219302,0.25,0.0,0.0030738510683048256
2013-10-01,-0.0007919827396208082,0.25,0.0,-0.00019799568490520204
2013-10-02,0.00435827696947011,0.25,0.0,0.0010895692423675276
2013-10-03,-0.004236392637550015,0.25,0.0,-0.0010590981593875037
2013-10-04,0.010507269834492553,0.25,0.0,0.002626817458623138
2013-10-07,0.005952100300210648,0.25,0.0,0.001488025075052662
2013-10-08,0.003490613802649023,0.25,0.0,0.0008726534506622557
2013-10-09,-0.0030910692780858526,0.25,0.0,-0.0007727673195214632
2013-10-10,-0.011773350923377758,0.25,0.0,-0.0029433377308444395
2013-10-11,-0.0005660339367171788,0.25,0.0,-0.0001415084841792947
2013-10-14,-0.0018418261544322855,0.25,0.0,-0.0004604565386080714
2013-10-15,0.004245260787779521,0.25,0.0,0.0010613151969448803
2013-10-16,0.006514681021193672,0.25,0.0,0.001628670255298418
2013-10-17,0.0012618298204221654,0.25,0.0,0.00031545745510554136
2013-10-18,0.002478960106771987,0.25,0.0,0.0006197400266929968
2013-10-21,0.0014764567726032267,0.25,0.0,0.0003691141931508067
2013-10-22,-0.0019957298020464695,0.25,0.0,-0.0004989324505116174
2013-10-23,0.006928020384332772,0.25,0.0,0.001732005096083193
2013-10-24,-0.005730104614272301,0.25,0.0,-0.0014325261535680753
2013-10-25,-0.0008383903397506088,0.25,0.0,-0.0002095975849376522
2013-10-28,-0.008604058253782984,0.25,0.0,-0.002151014563445746
2013-10-29,0.0012480626456491937,0.25,0.0,0.0003120156614122984
2013-10-30,0.003995387536449215,0.25,0.0,0.0009988468841123038
2013-10-31,-0.003331730763405489,0.25,0.0,-0.0008329326908513723
2013-11-01,-0.0006636567730438202,0.25,0.0,-0.00016591419326095506
2013-11-04,-2.0117688478302432e-05,0.25,0.0,-5.029422119575608e-06
2013-11-05,0.005457148948172523,0.25,0.0,0.0013642872370431308
2013-11-06,0.005447429938729163,0.25,0.0,0.0013618574846822908
2013-11-07,-0.005307380921344117,0.25,0.0,-0.0013268452303360292
2013-11-08,-0.00250383216929709,0.25,0.0,-0.0006259580423242725
2013-11-11,0.004941541930415304,0.25,0.0,0.001235385482603826
2013-11-12,-0.006868750283918607,0.25,0.0,-0.0017171875709796518
2013-11-13,-0.0030791857449437394,0.25,0.0,-0.0007697964362359349
2013-11-14,0.0034809938869644654,0.25,0.0,0.0008702484717411163
2013-11-15,0.0069856867915065145,0.25,0.0,0.0017464216978766286
2013-11-18,0.010200322610271312,0.25,0.0,0.002550080652567828
2013-11-19,-0.0035008293352012374,0.25,0.0,-0.0008752073338003094
2013-11-20,0.0016035955645297886,0.25,0.0,0.00040089889113244714
2013-11-21,-0.003924449569330924,0.25,0.0,-0.000981112392332731
2013-11-22,0.004161800731488037,0.25,0.0,0.0010404501828720093
2013-11-25,0.0016203935963266742,0.25,0.0,0.00040509839908166854
2013-11-26,0.005316961778550275,0.25,0.0,0.0013292404446375687
2013-11-27,-0.0014347627732742927,0.25,0.0,-0.0003586906933185732
2013-11-28,-0.001417127798325259,0.25,0.0,-0.00035428194958131475
2013-11-29,0.00013786447943535445,0.25,0.0,3.446611985883861e-05
2013-12-02,0.0014759278884350442,0.25,0.0,0.00036898197210876105
2013-12-03,0.006057951183508655,0.25,0.0,0.0015144877958771638
2013-12-04,-0.0014474330155413476,0.25,0.0,-0.0003618582538853369
2013-12-05,-0.0016651814487246336,0.25,0.0,-0.0004162953621811584
2013-12-06,0.00017644464095180527,0.25,0.0,4.411116023795132e-05
2013-12-09,0.002173594628712037,0.25,0.0,0.0005433986571780092
2013-12-10,0.0007234829172766671,0.25,0.0,0.00018087072931916677
2013-12-11,-0.01237096737901911,0.25,0.0,-0.0030927418447547774
2013-12-12,0.003181097888194829,0.25,0.0,0.0007952744720487072
2013-12-13,-0.0016979608810048065,0.25,0.0,-0.00042449022025120163
2013-12-16,-0.007975441540613193,0.25,0.0,-0.0019938603851532982
2013-12-17,0.007204484824261835,0.25,0.0,0.0018011212060654587
2013-12-18,-0.0008309263327768107,0.25,0.0,-0.00020773158319420268
2013-12-19,0.0020365196405170974,0.25,0.0,0.0005091299101292743
2013-12-20,-0.00362114906985927,0.25,0.0,-0.0009052872674648175
2013-12-23,0.008350408298157759,0.25,0.0,0.0020876020745394398
2013-12-24,-0.006033736140229042,0.25,0.0,-0.0015084340350572606
2013-12-25,-0.0023761446370565067,1.0,0.75,-0.0013440361592641267
2013-12-26,0.004213781124425995,1.0,0.0,0.004213781124425995
2013-12-27,-0.0002764176293070065,1.0,0.0,-0.0002764176293070065
2013-12-30,-0.012038764333914298,1.0,0.0,-0.012038764333914298
2013-12-31,0.008517633935335491,1.0,0.0,0.008517633935335491
2014-01-02,-0.00023782626903226173,1.0,0.0,-0.00023782626903226173
2014-01-03,0.0017031730658901543,1.0,0.0,0.0017031730658901543
2014-01-06,0.0073536266396319015,1.0,0.0,0.0073536266396319015
2014-01-07,0.0020015312504086296,1.0,0.0,0.0020015312504086296
2014-01-08,0.0073827018394847085,1.0,0.0,0.0073827018394847085
2014-01-09,0.005975495042436374,1.0,0.0,0.005975495042436374
2014-01-10,0.0037840805058552674,1.0,0.0,0.0037840805058552674
2014-01-13,0.004172882359194926,1.0,0.0,0.004172882359194926
2014-01-14,0.0023001294379242396,1.0,0.0,0.0023001294379242396
2014-01-15,0.008331872144548063,1.0,0.0,0.008331872144548063
2014-01-16,0.012940891012884446,0.25,0.75,0.012190891012884446
2014-01-17,0.018661241727431912,0.25,0.0,0.004665310431857978
2014-01-20,0.01837355516819929,0.25,0.0,0.004593388792049823
2014-01-21,0.011207215130897024,0.25,0.0,0.002801803782724256
2014-01-22,-0.014372948289702715,0.25,0.0,-0.0035932370724256787
2014-01-23,0.0029489740676225725,0.25,0.0,0.0007372435169056431
2014-01-24,0.011923929593622673,1.0,0.75,0.002230982398405668
2014-01-27,-0.006572902925422364,0.25,0.75,-0.007322902925422364
2014-02-06,-0.0033117380880126014,0.25,0.0,-0.0008279345220031503
2014-02-07,-0.008909551529827572,0.25,0.0,-0.002227387882456893
2014-02-10,0.011106602603587918,0.25,0.0,0.0027766506508969794
2014-02-11,-0.0036042569203655287,0.25,0.0,-0.0009010642300913822
2014-02-12,0.018513250658586798,1.0,0.75,0.0038783126646466997
2014-02-13,0.010454684753633753,0.25,0.75,0.009704684753633753
2014-02-14,0.0035714323675974007,0.25,0.0,0.0008928580918993502
2014-02-17,-0.003536356340304376,1.0,0.75,-0.001634089085076094
2014-02-18,0.007617353999200836,0.25,0.75,0.006867353999200836
2014-02-19,0.006176929102868711,0.25,0.0,0.0015442322757171778
2014-02-20,-0.012322199838791119,0.25,0.0,-0.0030805499596977797
2014-02-21,-0.0008233985801706567,0.25,0.0,-0.00020584964504266417
2014-02-24,0.010478237350168533,0.25,0.0,0.002619559337542133
2014-02-25,0.01654692976494422,0.25,0.0,0.004136732441236055
2014-02-26,0.006139422860617078,0.25,0.0,0.0015348557151542695
2014-02-27,-0.008547642711245935,0.25,0.0,-0.0021369106778114837
2014-02-28,0.002885758489168015,0.25,0.0,0.0007214396222920038
2014-03-03,-0.022589893739526593,0.25,0.0,-0.005647473434881648
2014-03-04,-0.0059649453112461635,0.25,0.0,-0.0014912363278115409
2014-03-05,0.008681959662091995,0.25,0.0,0.002170489915522999
2014-03-06,0.0062765702371065865,0.25,0.0,0.0015691425592766466
2014-03-07,0.0020547183718840722,0.25,0.0,0.0005136795929710181
2014-03-10,0.006773043838946943,0.25,0.0,0.0016932609597367356
2014-03-11,0.008206906725743432,0.25,0.0,0.002051726681435858
2014-03-12,0.002579507929983863,0.25,0.0,0.0006448769824959657
2014-03-13,0.008774650474564891,0.25,0.0,0.0021936626186412228
2014-03-14,0.002701230617787233,0.25,0.0,0.0006753076544468083
2014-03-17,0.005897159565446534,0.25,0.0,0.0014742898913616335
2014-03-18,-0.0008498513271769071,0.25,0.0,-0.00021246283179422677
2014-03-19,0.009523565476430627,0.25,0.0,0.0023808913691076568
2014-03-20,-0.00884029474966234,0.25,0.0,-0.002210073687415585
2014-03-21,0.002479181975475807,0.25,0.0,0.0006197954938689517
2014-03-24,0.009592399691439287,0.25,0.0,0.002398099922859822
2014-03-25,-0.009426231528876804,0.25,0.0,-0.002356557882219201
2014-03-26,-0.023179261316600454,0.25,0.0,-0.0057948153291501135
2014-03-27,0.003530813377838129,0.25,0.0,0.0008827033444595323
2014-03-28,0.0070076188254725655,0.25,0.0,0.0017519047063681414
2014-03-31,-0.004587396100749756,0.25,0.0,-0.001146849025187439
2014-04-01,-0.013135919089980422,0.25,0.0,-0.0032839797724951054
2014-04-02,-0.003740823910700551,0.25,0.0,-0.0009352059776751377
2014-04-03,0.01326965701586393,0.25,0.0,0.0033174142539659827
2014-04-04,0.006088916721576939,0.25,0.0,0.0015222291803942346
2014-04-07,0.012617353903270357,0.25,0.0,0.0031543384758175893
2014-04-08,0.004452500253406451,0.25,0.0,0.0011131250633516128
2014-04-10,-0.0031878358032960677,0.25,0.0,-0.0007969589508240169
2014-04-11,-0.0012646644501103043,0.25,0.0,-0.00031616611252757606
2014-04-14,-0.007453990457790735,0.25,0.0,-0.0018634976144476837
2014-04-15,-0.016951852391940234,0.25,0.0,-0.004237963097985058
2014-04-16,-0.020338866185528905,0.25,0.0,-0.005084716546382226
2014-04-17,0.010427948297576253,0.25,0.0,0.0026069870743940632
2014-04-18,-0.026152812074110278,0.25,0.0,-0.0065382030185275695
2014-04-21,-0.012799804470434545,0.25,0.0,-0.0031999511176086363
2014-04-22,0.020798437671693266,0.25,0.0,0.005199609417923317
2014-04-23,-0.0008953416501839762,0.25,0.0,-0.00022383541254599406
2014-04-24,0.0019301299178732991,0.25,0.0,0.0004825324794683248
2014-04-25,0.014721245860514839,0.25,0.0,0.0036803114651287098
2014-04-28,-0.010104077211711896,0.25,0.0,-0.002526019302927974
2014-04-29,0.008513647114685727,0.25,0.0,0.0021284117786714318
2014-05-05,-0.02301365949943962,0.25,0.0,-0.005753414874859905
2014-05-06,-0.017393916866973155,0.25,0.0,-0.004348479216743289
2014-05-07,0.00871691855965864,0.25,0.0,0.00217922963991466
2014-05-08,-0.060511898916546736,0.25,0.0,-0.015127974729136684
2014-05-09,0.028743038028253617,0.25,0.0,0.007185759507063404
2014-05-12,-0.04797476834634617,0.25,0.0,-0.011993692086586542
2014-05-13,-0.006091428783401278,0.25,0.0,-0.0015228571958503195
2014-05-14,0.02994166781271453,0.25,0.0,0.007485416953178632
2014-05-15,-0.010402721044111017,1.0,0.75,-0.003350680261027754
2014-05-16,0.010327179505671755,0.25,0.75,0.009577179505671754
2014-05-19,0.006682189132423762,0.25,0.0,0.0016705472831059405
2014-05-20,0.00836950035761289,0.25,0.0,0.0020923750894032223
2014-05-21,0.011762665675590858,0.25,0.0,0.0029406664188977145
2014-05-22,-0.003960911949804129,0.25,0.0,-0.0009902279874510322
2014-05-23,-0.00044312328784026813,0.5,0.25,-0.00036078082196006707
2014-05-26,0.004734935841799722,0.25,0.25,0.002117467920899861
2014-05-27,0.015846284845915017,0.25,0.0,0.003961571211478754
2014-05-28,0.00826964688992887,0.25,0.0,0.0020674117224822176
2014-05-29,0.001989622359351161,0.25,0.0,0.0004974055898377903
2014-05-30,0.006372347462258392,0.25,0.0,0.001593086865564598
2014-06-02,-0.009331327428884305,0.25,0.0,-0.0023328318572210763
2014-06-03,0.003513933839140317,0.25,0.0,0.0008784834597850793
2014-06-04,-0.009530560711412636,0.25,0.0,-0.002382640177853159
2014-06-05,-0.0042732012587478,0.25,0.0,-0.00106830031468695
2014-06-06,0.014304746056501963,0.25,0.0,0.0035761865141254907
2014-06-09,0.011683767819838414,0.25,0.0,0.0029209419549596034
2014-06-10,0.0022604866137665163,0.25,0.0,0.0005651216534416291
2014-06-11,0.00610245903462174,0.25,0.0,0.001525614758655435
2014-06-12,0.005960878741096503,0.25,0.0,0.0014902196852741257
2014-06-13,0.0012366646470470658,0.25,0.0,0.00030916616176176646
2014-06-16,-0.003679648394733097,0.25,0.0,-0.0009199120986832743
2014-06-17,-0.0002096765746529879,0.25,0.0,-5.2419143663246976e-05
2014-06-18,-0.0038869678101258426,0.25,0.0,-0.0009717419525314606
2014-06-19,-0.00471259378555175,0.25,0.0,-0.0011781484463879374
2014-06-20,-0.011647725490658614,0.25,0.0,-0.0029119313726646535
2014-06-23,0.009124053710830488,0.25,0.0,0.002281013427707622
2014-06-24,0.006727390956892191,0.25,0.0,0.0016818477392230478
2014-06-25,0.00443079156760527,0.25,0.0,0.0011076978919013175
2014-06-26,0.007190956143699166,0.25,0.0,0.0017977390359247916
2014-06-27,0.004189684285150383,0.25,0.0,0.0010474210712875958
2014-06-30,-0.0011927915325784194,0.25,0.0,-0.00029819788314460485
2014-07-01,-0.00010378827201831634,0.25,0.0,-2.5947068004579084e-05
2014-07-02,0.0012620261514080357,0.25,0.0,0.0003155065378520089
2014-07-03,0.010689039924318296,0.25,0.0,0.002672259981079574
2014-07-04,0.007374199990931443,0.25,0.0,0.0018435499977328608
2014-07-07,0.0022711104301045607,0.25,0.0,0.0005677776075261402
2014-07-08,0.0013196185172744106,0.25,0.0,0.00032990462931860266
